,State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated,C Year,C Total population,C Male Total population,C Female Total population,C Under 5 years,C 5 to 9 years,C 10 to 14 years,C 15 to 19 years,C 20 to 24 years,C 25 to 29 years,C 30 to 34 years,C 35 to 39 years,C 40 to 44 years,C 45 to 49 years,C 50 to 54 years,C 55 to 59 years,C 60 to 64 years,C 65 to 69 years,C 70 to 74 years,C 75 to 79 years,C 80 to 84 years,C 85 years and over,Total Deaths
2007,Oregon,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,3761910,1861882,1900028,234336.389,237337.778,240635.967,256845.587,252220.676,258768.361,250163.89599999998,253042.598,250201.169,268182.714,278047.938,263680.098,212432.741,154466.684,112942.496,90339.823,76385.789,74353.596,0
2008,Oregon,2010,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,3761910,1861882,1900028,234336.389,237337.778,240635.967,256845.587,252220.676,258768.361,250163.89599999998,253042.598,250201.169,268182.714,278047.938,263680.098,212432.741,154466.684,112942.496,90339.823,76385.789,74353.596,0
2009,Oregon,2010,Male,Suicide,0,0,0,0,18,19,19,21,34,27,32,38,33,19,14,12,19,13,0,2010,3761910,1861882,1900028,234336.389,237337.778,240635.967,256845.587,252220.676,258768.361,250163.89599999998,253042.598,250201.169,268182.714,278047.938,263680.098,212432.741,154466.684,112942.496,90339.823,76385.789,74353.596,318
2010,Oregon,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3745417,1853820,1891597,232896.51799999998,235467.854,236730.108,251673.83299999998,251025.632,259690.267,252480.326,247692.223,248349.053,260898.32,273344.153,262051.344,223818.74800000002,158535.411,114601.206,89776.91399999999,74160.856,72578.396,0
2011,Oregon,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3745417,1853820,1891597,232896.51799999998,235467.854,236730.108,251673.83299999998,251025.632,259690.267,252480.326,247692.223,248349.053,260898.32,273344.153,262051.344,223818.74800000002,158535.411,114601.206,89776.91399999999,74160.856,72578.396,0
2012,Oregon,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2011,3745417,1853820,1891597,232896.51799999998,235467.854,236730.108,251673.83299999998,251025.632,259690.267,252480.326,247692.223,248349.053,260898.32,273344.153,262051.344,223818.74800000002,158535.411,114601.206,89776.91399999999,74160.856,72578.396,10
2013,Oregon,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3745417,1853820,1891597,232896.51799999998,235467.854,236730.108,251673.83299999998,251025.632,259690.267,252480.326,247692.223,248349.053,260898.32,273344.153,262051.344,223818.74800000002,158535.411,114601.206,89776.91399999999,74160.856,72578.396,0
2014,Oregon,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3745417,1853820,1891597,232896.51799999998,235467.854,236730.108,251673.83299999998,251025.632,259690.267,252480.326,247692.223,248349.053,260898.32,273344.153,262051.344,223818.74800000002,158535.411,114601.206,89776.91399999999,74160.856,72578.396,0
2015,Oregon,2011,Male,Suicide,0,0,0,0,26,24,15,23,30,20,25,25,22,23,16,12,20,13,0,2011,3745417,1853820,1891597,232896.51799999998,235467.854,236730.108,251673.83299999998,251025.632,259690.267,252480.326,247692.223,248349.053,260898.32,273344.153,262051.344,223818.74800000002,158535.411,114601.206,89776.91399999999,74160.856,72578.396,294
2016,Oregon,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3859680,1911862,1947818,238321.846,242530.44900000002,244533.286,254642.13400000002,259432.281,266730.589,264401.011,253263.822,256840.857,263052.75,277600.612,270501.886,235699.263,170828.699,119878.403,90745.708,74110.831,75511.33899999999,0
2017,Oregon,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3859680,1911862,1947818,238321.846,242530.44900000002,244533.286,254642.13400000002,259432.281,266730.589,264401.011,253263.822,256840.857,263052.75,277600.612,270501.886,235699.263,170828.699,119878.403,90745.708,74110.831,75511.33899999999,0
2018,Oregon,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2012,3859680,1911862,1947818,238321.846,242530.44900000002,244533.286,254642.13400000002,259432.281,266730.589,264401.011,253263.822,256840.857,263052.75,277600.612,270501.886,235699.263,170828.699,119878.403,90745.708,74110.831,75511.33899999999,10
2019,Oregon,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3859680,1911862,1947818,238321.846,242530.44900000002,244533.286,254642.13400000002,259432.281,266730.589,264401.011,253263.822,256840.857,263052.75,277600.612,270501.886,235699.263,170828.699,119878.403,90745.708,74110.831,75511.33899999999,0
2020,Oregon,2012,Male,Homicide,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2012,3859680,1911862,1947818,238321.846,242530.44900000002,244533.286,254642.13400000002,259432.281,266730.589,264401.011,253263.822,256840.857,263052.75,277600.612,270501.886,235699.263,170828.699,119878.403,90745.708,74110.831,75511.33899999999,10
2021,Oregon,2012,Male,Suicide,0,0,0,0,19,29,24,14,24,29,39,23,20,22,21,20,12,10,0,2012,3859680,1911862,1947818,238321.846,242530.44900000002,244533.286,254642.13400000002,259432.281,266730.589,264401.011,253263.822,256840.857,263052.75,277600.612,270501.886,235699.263,170828.699,119878.403,90745.708,74110.831,75511.33899999999,306
2022,Oregon,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3894343,1925954,1968389,236314.083,242250.783,243701.312,255717.38499999998,264561.711,265039.531,267763.123,249154.435,258655.41499999998,258414.164,274533.388,273034.635,247339.607,181428.599,130477.524,93291.768,74415.928,78553.462,0
2023,Oregon,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3894343,1925954,1968389,236314.083,242250.783,243701.312,255717.38499999998,264561.711,265039.531,267763.123,249154.435,258655.41499999998,258414.164,274533.388,273034.635,247339.607,181428.599,130477.524,93291.768,74415.928,78553.462,0
2024,Oregon,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3894343,1925954,1968389,236314.083,242250.783,243701.312,255717.38499999998,264561.711,265039.531,267763.123,249154.435,258655.41499999998,258414.164,274533.388,273034.635,247339.607,181428.599,130477.524,93291.768,74415.928,78553.462,0
2025,Oregon,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3894343,1925954,1968389,236314.083,242250.783,243701.312,255717.38499999998,264561.711,265039.531,267763.123,249154.435,258655.41499999998,258414.164,274533.388,273034.635,247339.607,181428.599,130477.524,93291.768,74415.928,78553.462,0
2026,Oregon,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3894343,1925954,1968389,236314.083,242250.783,243701.312,255717.38499999998,264561.711,265039.531,267763.123,249154.435,258655.41499999998,258414.164,274533.388,273034.635,247339.607,181428.599,130477.524,93291.768,74415.928,78553.462,0
2027,Oregon,2013,Male,Suicide,0,0,0,19,24,23,17,22,18,19,34,32,37,21,13,16,18,13,0,2013,3894343,1925954,1968389,236314.083,242250.783,243701.312,255717.38499999998,264561.711,265039.531,267763.123,249154.435,258655.41499999998,258414.164,274533.388,273034.635,247339.607,181428.599,130477.524,93291.768,74415.928,78553.462,326
2028,Oregon,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3931719,1943976,1987743,234235.005,242896.025,243687.27000000002,250145.6,265820.331,265552.241,271419.768,250235.504,263741.613,255709.858,273692.87,273324.27999999997,257561.563,192543.532,139708.104,96858.017,74599.783,79443.121,0
2029,Oregon,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3931719,1943976,1987743,234235.005,242896.025,243687.27000000002,250145.6,265820.331,265552.241,271419.768,250235.504,263741.613,255709.858,273692.87,273324.27999999997,257561.563,192543.532,139708.104,96858.017,74599.783,79443.121,0
2030,Oregon,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3931719,1943976,1987743,234235.005,242896.025,243687.27000000002,250145.6,265820.331,265552.241,271419.768,250235.504,263741.613,255709.858,273692.87,273324.27999999997,257561.563,192543.532,139708.104,96858.017,74599.783,79443.121,0
2031,Oregon,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3931719,1943976,1987743,234235.005,242896.025,243687.27000000002,250145.6,265820.331,265552.241,271419.768,250235.504,263741.613,255709.858,273692.87,273324.27999999997,257561.563,192543.532,139708.104,96858.017,74599.783,79443.121,0
2032,Oregon,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3931719,1943976,1987743,234235.005,242896.025,243687.27000000002,250145.6,265820.331,265552.241,271419.768,250235.504,263741.613,255709.858,273692.87,273324.27999999997,257561.563,192543.532,139708.104,96858.017,74599.783,79443.121,0
2033,Oregon,2014,Male,Suicide,0,0,0,16,24,20,27,21,17,29,25,33,33,25,32,17,16,25,0,2014,3931719,1943976,1987743,234235.005,242896.025,243687.27000000002,250145.6,265820.331,265552.241,271419.768,250235.504,263741.613,255709.858,273692.87,273324.27999999997,257561.563,192543.532,139708.104,96858.017,74599.783,79443.121,360
2034,Oregon,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3813556,1884690,1928866,225586.001,234991.72,233027.991,239291.182,259632.293,259769.576,265681.32,248161.367,249322.70799999998,242451.45799999998,259533.174,261540.522,253750.605,195943.435,139513.168,94559.59,70326.191,79100.413,0
2035,Oregon,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3813556,1884690,1928866,225586.001,234991.72,233027.991,239291.182,259632.293,259769.576,265681.32,248161.367,249322.70799999998,242451.45799999998,259533.174,261540.522,253750.605,195943.435,139513.168,94559.59,70326.191,79100.413,0
2036,Oregon,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3813556,1884690,1928866,225586.001,234991.72,233027.991,239291.182,259632.293,259769.576,265681.32,248161.367,249322.70799999998,242451.45799999998,259533.174,261540.522,253750.605,195943.435,139513.168,94559.59,70326.191,79100.413,0
2037,Oregon,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3813556,1884690,1928866,225586.001,234991.72,233027.991,239291.182,259632.293,259769.576,265681.32,248161.367,249322.70799999998,242451.45799999998,259533.174,261540.522,253750.605,195943.435,139513.168,94559.59,70326.191,79100.413,0
2038,Oregon,2015,Male,Homicide,0,0,0,0,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,2015,3813556,1884690,1928866,225586.001,234991.72,233027.991,239291.182,259632.293,259769.576,265681.32,248161.367,249322.70799999998,242451.45799999998,259533.174,261540.522,253750.605,195943.435,139513.168,94559.59,70326.191,79100.413,38
2039,Oregon,2015,Male,Suicide,0,0,0,13,23,26,14,19,17,20,26,36,28,22,23,20,21,0,0,2015,3813556,1884690,1928866,225586.001,234991.72,233027.991,239291.182,259632.293,259769.576,265681.32,248161.367,249322.70799999998,242451.45799999998,259533.174,261540.522,253750.605,195943.435,139513.168,94559.59,70326.191,79100.413,308
2040,Oregon,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4029474,1995077,2034397,234494.82400000002,244720.338,242524.686,249216.692,269161.273,274424.237,279679.053,264028.987,259880.355,254139.728,267857.594,273768.613,271628.617,224333.232,155021.042,104421.254,73948.021,86255.521,0
2041,Oregon,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4029474,1995077,2034397,234494.82400000002,244720.338,242524.686,249216.692,269161.273,274424.237,279679.053,264028.987,259880.355,254139.728,267857.594,273768.613,271628.617,224333.232,155021.042,104421.254,73948.021,86255.521,0
2042,Oregon,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2016,4029474,1995077,2034397,234494.82400000002,244720.338,242524.686,249216.692,269161.273,274424.237,279679.053,264028.987,259880.355,254139.728,267857.594,273768.613,271628.617,224333.232,155021.042,104421.254,73948.021,86255.521,10
2043,Oregon,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4029474,1995077,2034397,234494.82400000002,244720.338,242524.686,249216.692,269161.273,274424.237,279679.053,264028.987,259880.355,254139.728,267857.594,273768.613,271628.617,224333.232,155021.042,104421.254,73948.021,86255.521,0
2044,Oregon,2016,Male,Homicide,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4029474,1995077,2034397,234494.82400000002,244720.338,242524.686,249216.692,269161.273,274424.237,279679.053,264028.987,259880.355,254139.728,267857.594,273768.613,271628.617,224333.232,155021.042,104421.254,73948.021,86255.521,25
2045,Oregon,2016,Male,Suicide,0,0,0,11,21,26,16,28,20,33,20,30,33,28,25,25,16,15,0,2016,4029474,1995077,2034397,234494.82400000002,244720.338,242524.686,249216.692,269161.273,274424.237,279679.053,264028.987,259880.355,254139.728,267857.594,273768.613,271628.617,224333.232,155021.042,104421.254,73948.021,86255.521,347
2046,Oregon,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3951844,1957629,1994215,228406.0,238796.0,238730.0,241953.0,260357.0,274000.0,276912.0,267549.0,252559.0,250383.0,255655.0,262956.0,266188.0,225311.0,156243.0,104381.0,70306.0,81159.0,0
2047,Oregon,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3951844,1957629,1994215,228406.0,238796.0,238730.0,241953.0,260357.0,274000.0,276912.0,267549.0,252559.0,250383.0,255655.0,262956.0,266188.0,225311.0,156243.0,104381.0,70306.0,81159.0,0
2048,Oregon,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,2017,3951844,1957629,1994215,228406.0,238796.0,238730.0,241953.0,260357.0,274000.0,276912.0,267549.0,252559.0,250383.0,255655.0,262956.0,266188.0,225311.0,156243.0,104381.0,70306.0,81159.0,21
2049,Oregon,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3951844,1957629,1994215,228406.0,238796.0,238730.0,241953.0,260357.0,274000.0,276912.0,267549.0,252559.0,250383.0,255655.0,262956.0,266188.0,225311.0,156243.0,104381.0,70306.0,81159.0,0
2050,Oregon,2017,Male,Homicide,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2017,3951844,1957629,1994215,228406.0,238796.0,238730.0,241953.0,260357.0,274000.0,276912.0,267549.0,252559.0,250383.0,255655.0,262956.0,266188.0,225311.0,156243.0,104381.0,70306.0,81159.0,10
2051,Oregon,2017,Male,Suicide,0,0,0,14,29,23,25,26,24,22,35,30,25,40,20,21,18,12,0,2017,3951844,1957629,1994215,228406.0,238796.0,238730.0,241953.0,260357.0,274000.0,276912.0,267549.0,252559.0,250383.0,255655.0,262956.0,266188.0,225311.0,156243.0,104381.0,70306.0,81159.0,364
2052,Pennsylvania,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12539703,6096638,6443065,740689.368,745966.949,802953.739,907333.0750000001,813550.702,773250.778,730265.716,824597.921,905995.96,984301.372,934812.997,812628.923,643534.373,503591.885,415105.721,393527.044,321944.275,285195.065,0
2053,Pennsylvania,2009,Female,Homicide,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2009,12539703,6096638,6443065,740689.368,745966.949,802953.739,907333.0750000001,813550.702,773250.778,730265.716,824597.921,905995.96,984301.372,934812.997,812628.923,643534.373,503591.885,415105.721,393527.044,321944.275,285195.065,29
2054,Pennsylvania,2009,Female,Suicide,0,0,0,0,0,0,0,10,0,12,15,17,10,0,0,0,0,0,0,2009,12539703,6096638,6443065,740689.368,745966.949,802953.739,907333.0750000001,813550.702,773250.778,730265.716,824597.921,905995.96,984301.372,934812.997,812628.923,643534.373,503591.885,415105.721,393527.044,321944.275,285195.065,64
2055,Pennsylvania,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,12539703,6096638,6443065,740689.368,745966.949,802953.739,907333.0750000001,813550.702,773250.778,730265.716,824597.921,905995.96,984301.372,934812.997,812628.923,643534.373,503591.885,415105.721,393527.044,321944.275,285195.065,0
2056,Pennsylvania,2009,Male,Homicide,0,0,0,60,107,69,58,36,22,12,11,0,0,0,0,0,0,0,0,2009,12539703,6096638,6443065,740689.368,745966.949,802953.739,907333.0750000001,813550.702,773250.778,730265.716,824597.921,905995.96,984301.372,934812.997,812628.923,643534.373,503591.885,415105.721,393527.044,321944.275,285195.065,375
2057,Pennsylvania,2009,Male,Suicide,0,0,0,22,47,35,46,52,53,68,96,66,62,41,37,41,31,20,0,2009,12539703,6096638,6443065,740689.368,745966.949,802953.739,907333.0750000001,813550.702,773250.778,730265.716,824597.921,905995.96,984301.372,934812.997,812628.923,643534.373,503591.885,415105.721,393527.044,321944.275,285195.065,717
2058,Pennsylvania,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,12554832,6110665,6444167,725472.361,755347.307,798972.0650000001,914603.887,838748.442,768126.515,710572.624,805178.833,878310.304,969711.271,953914.083,837522.649,679644.142,521576.561,415473.305,380286.322,315963.496,286485.729,0
2059,Pennsylvania,2010,Female,Homicide,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,12554832,6110665,6444167,725472.361,755347.307,798972.0650000001,914603.887,838748.442,768126.515,710572.624,805178.833,878310.304,969711.271,953914.083,837522.649,679644.142,521576.561,415473.305,380286.322,315963.496,286485.729,10
2060,Pennsylvania,2010,Female,Suicide,0,0,0,0,0,0,0,0,11,11,0,10,0,0,0,0,0,0,0,2010,12554832,6110665,6444167,725472.361,755347.307,798972.0650000001,914603.887,838748.442,768126.515,710572.624,805178.833,878310.304,969711.271,953914.083,837522.649,679644.142,521576.561,415473.305,380286.322,315963.496,286485.729,32
2061,Pennsylvania,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,12554832,6110665,6444167,725472.361,755347.307,798972.0650000001,914603.887,838748.442,768126.515,710572.624,805178.833,878310.304,969711.271,953914.083,837522.649,679644.142,521576.561,415473.305,380286.322,315963.496,286485.729,0
2062,Pennsylvania,2010,Male,Homicide,0,0,0,85,111,66,54,39,25,21,15,0,0,0,0,0,0,0,0,2010,12554832,6110665,6444167,725472.361,755347.307,798972.0650000001,914603.887,838748.442,768126.515,710572.624,805178.833,878310.304,969711.271,953914.083,837522.649,679644.142,521576.561,415473.305,380286.322,315963.496,286485.729,416
2063,Pennsylvania,2010,Male,Suicide,0,0,0,23,64,44,43,43,47,76,78,73,51,32,39,20,25,19,0,2010,12554832,6110665,6444167,725472.361,755347.307,798972.0650000001,914603.887,838748.442,768126.515,710572.624,805178.833,878310.304,969711.271,953914.083,837522.649,679644.142,521576.561,415473.305,380286.322,315963.496,286485.729,677
2064,Pennsylvania,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12537929,6107185,6430744,721574.827,750244.925,784683.402,906748.925,849163.56,770293.013,715570.592,780963.139,856468.626,951288.886,961414.687,849468.587,711994.706,536235.195,413977.635,369996.551,309265.422,293466.551,0
2065,Pennsylvania,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12537929,6107185,6430744,721574.827,750244.925,784683.402,906748.925,849163.56,770293.013,715570.592,780963.139,856468.626,951288.886,961414.687,849468.587,711994.706,536235.195,413977.635,369996.551,309265.422,293466.551,0
2066,Pennsylvania,2011,Female,Suicide,0,0,0,0,0,0,0,10,11,14,0,0,0,0,0,0,0,0,0,2011,12537929,6107185,6430744,721574.827,750244.925,784683.402,906748.925,849163.56,770293.013,715570.592,780963.139,856468.626,951288.886,961414.687,849468.587,711994.706,536235.195,413977.635,369996.551,309265.422,293466.551,35
2067,Pennsylvania,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12537929,6107185,6430744,721574.827,750244.925,784683.402,906748.925,849163.56,770293.013,715570.592,780963.139,856468.626,951288.886,961414.687,849468.587,711994.706,536235.195,413977.635,369996.551,309265.422,293466.551,0
2068,Pennsylvania,2011,Male,Homicide,0,0,0,70,136,79,46,36,26,18,0,15,0,0,0,0,0,0,0,2011,12537929,6107185,6430744,721574.827,750244.925,784683.402,906748.925,849163.56,770293.013,715570.592,780963.139,856468.626,951288.886,961414.687,849468.587,711994.706,536235.195,413977.635,369996.551,309265.422,293466.551,426
2069,Pennsylvania,2011,Male,Suicide,0,0,0,30,50,61,51,37,62,76,95,71,72,34,33,36,45,18,0,2011,12537929,6107185,6430744,721574.827,750244.925,784683.402,906748.925,849163.56,770293.013,715570.592,780963.139,856468.626,951288.886,961414.687,849468.587,711994.706,536235.195,413977.635,369996.551,309265.422,293466.551,771
2070,Pennsylvania,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12638726,6158643,6480083,723409.384,752909.099,782951.946,899554.73,864023.755,784249.985,730924.603,761002.409,847520.775,939309.514,975092.5889999999,877671.52,739520.681,559794.929,427386.88,362838.695,309059.999,303961.94299999997,0
2071,Pennsylvania,2012,Female,Homicide,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12638726,6158643,6480083,723409.384,752909.099,782951.946,899554.73,864023.755,784249.985,730924.603,761002.409,847520.775,939309.514,975092.5889999999,877671.52,739520.681,559794.929,427386.88,362838.695,309059.999,303961.94299999997,24
