State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated
Texas,2016,Male,Homicide,0,0,0,108,212,159,135,113,83,60,41,23,27,11,0,0,0,0,0
Texas,2016,Male,Suicide,0,0,0,85,150,157,139,129,110,112,151,144,122,92,93,76,59,54,0
Texas,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2017,Female,Homicide,0,10,0,19,29,32,30,23,13,15,17,0,11,11,0,0,0,0,0
Texas,2017,Female,Suicide,0,0,0,21,16,28,32,21,25,40,28,43,25,0,12,13,0,0,0
Texas,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2017,Male,Homicide,0,0,12,118,166,186,136,104,75,67,44,43,27,19,0,0,0,0,0
Texas,2017,Male,Suicide,0,0,20,108,168,165,128,156,114,120,136,167,156,109,96,77,51,64,0
Utah,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2009,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2009,Male,Suicide,0,0,0,0,17,23,20,16,12,21,24,14,11,0,0,0,0,0,0
Utah,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2010,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2010,Male,Suicide,0,0,0,0,21,40,30,17,17,13,23,19,15,12,0,0,0,0,0
Utah,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2011,Female,Suicide,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2011,Male,Suicide,0,0,0,10,20,18,19,20,16,19,23,21,17,0,12,0,11,0,0
Utah,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2012,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2012,Male,Suicide,0,0,0,17,23,21,24,15,30,16,35,16,17,11,11,0,0,0,0
Utah,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2013,Male,Suicide,0,0,0,14,15,22,26,27,22,14,28,25,22,14,14,0,0,0,0
Utah,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2014,Male,Suicide,0,0,0,23,22,22,23,15,16,16,27,17,17,0,12,0,12,0,0
Utah,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2015,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2015,Male,Suicide,0,0,0,23,32,20,27,19,28,23,19,24,18,13,0,0,0,0,0
Utah,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2016,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2016,Male,Suicide,0,0,0,18,29,21,18,23,26,22,24,22,11,14,0,0,12,0,0
Utah,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2017,Female,Suicide,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Utah,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2017,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,2017,Male,Suicide,0,0,0,24,28,32,26,27,21,22,24,20,14,17,0,14,0,0,0
Vermont,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2015,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2015,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Vermont,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2016,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2016,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
Vermont,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2017,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2017,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2009,Female,Suicide,0,0,0,0,0,0,0,10,10,0,10,11,0,0,0,0,0,0,0
Virginia,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2009,Male,Homicide,0,0,0,25,61,33,33,29,15,0,10,0,0,0,0,0,0,0,0
Virginia,2009,Male,Suicide,0,0,0,19,28,31,31,34,45,44,48,50,40,26,24,13,0,13,0
Virginia,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Virginia,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2010,Male,Homicide,0,0,0,24,56,39,15,23,18,12,0,0,0,0,0,0,0,0,0
Virginia,2010,Male,Suicide,0,0,0,16,27,44,32,42,48,58,61,42,31,29,29,22,12,13,0
Virginia,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2011,Female,Suicide,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,0,0,0
Virginia,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2011,Male,Homicide,0,0,0,23,44,26,22,17,12,12,0,0,0,0,0,0,0,0,0
Virginia,2011,Male,Suicide,0,0,0,17,47,39,18,31,35,40,68,42,40,39,27,27,28,11,0
Virginia,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2012,Female,Suicide,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0
Virginia,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2012,Male,Homicide,0,0,0,24,43,36,26,17,0,11,15,0,0,0,0,0,0,0,0
Virginia,2012,Male,Suicide,0,0,0,22,37,47,31,31,46,37,44,43,39,21,27,30,29,16,0
Virginia,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2013,Female,Suicide,0,0,0,0,0,0,0,11,0,12,11,12,0,0,0,0,0,0,0
Virginia,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2013,Male,Homicide,0,0,0,19,50,33,21,22,13,0,11,0,0,0,0,0,0,0,0
Virginia,2013,Male,Suicide,0,0,0,10,47,35,33,35,38,41,55,43,43,29,32,19,16,18,0
Virginia,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0
Virginia,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2014,Male,Homicide,0,0,0,21,44,30,26,16,13,0,0,0,0,0,0,0,0,0,0
Virginia,2014,Male,Suicide,0,0,0,24,44,39,37,34,31,40,54,49,43,37,38,28,20,14,0
Virginia,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2015,Female,Homicide,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,16,10,11,0,0,0,0,0,0,0
Virginia,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2015,Male,Homicide,0,0,0,26,52,46,37,20,10,10,10,0,0,0,0,0,0,0,0
Virginia,2015,Male,Suicide,0,0,0,27,42,37,31,41,34,42,43,45,53,52,37,16,18,13,0
Virginia,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2016,Female,Homicide,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2016,Female,Suicide,0,0,0,0,0,14,0,0,0,0,12,0,0,0,12,0,0,0,0
Virginia,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2016,Male,Homicide,0,0,0,33,77,41,39,33,24,15,13,0,0,0,0,0,0,0,0
Virginia,2016,Male,Suicide,0,0,0,21,48,47,35,31,36,33,49,59,57,35,32,30,17,21,0
Virginia,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2017,Female,Homicide,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2017,Female,Suicide,0,0,0,0,0,10,0,0,10,10,12,0,11,0,0,0,0,0,0
Virginia,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,2017,Male,Homicide,0,0,0,42,56,55,35,22,10,15,14,13,0,0,0,0,0,0,0
Virginia,2017,Male,Suicide,0,0,0,28,57,48,46,39,39,37,42,52,49,32,35,24,22,13,0
Washington,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0
Washington,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2009,Male,Homicide,0,0,0,11,18,16,11,10,0,0,0,0,0,0,0,0,0,0,0
Washington,2009,Male,Suicide,0,0,0,14,27,22,27,20,36,44,32,39,33,28,16,26,12,16,0
Washington,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2010,Female,Suicide,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
Washington,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2010,Male,Homicide,0,0,0,14,20,16,12,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2010,Male,Suicide,0,0,0,16,25,32,31,31,23,37,37,42,21,19,25,18,17,10,0
Washington,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Washington,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2011,Male,Homicide,0,0,0,10,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2011,Male,Suicide,0,0,0,14,26,40,26,33,28,33,32,55,35,20,16,20,20,11,0
Washington,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
Washington,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2012,Male,Homicide,0,0,0,10,12,19,15,0,15,0,0,0,0,0,0,0,0,0,0
Washington,2012,Male,Suicide,0,0,0,18,35,43,34,22,39,31,41,52,39,24,22,25,25,0,0
Washington,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
Washington,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2013,Male,Homicide,0,0,0,0,22,18,11,13,0,0,10,0,0,0,0,0,0,0,0
Washington,2013,Male,Suicide,0,0,0,20,28,32,28,26,18,19,47,35,37,24,28,20,17,22,0
Washington,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2014,Female,Suicide,0,0,0,0,0,10,0,0,10,0,11,11,0,0,0,0,0,0,0
Washington,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2014,Male,Homicide,0,0,0,0,24,18,12,0,10,0,0,0,0,0,0,0,0,0,0
Washington,2014,Male,Suicide,0,0,0,19,41,39,29,32,30,36,43,44,32,33,30,21,14,13,0
Washington,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2015,Female,Suicide,0,0,0,0,0,0,0,12,0,13,0,0,12,0,0,0,0,0,0
Washington,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2015,Male,Homicide,0,0,0,21,26,12,12,10,0,0,0,10,0,0,0,0,0,0,0
Washington,2015,Male,Suicide,0,0,0,29,25,38,34,28,27,34,43,36,30,27,25,21,21,21,0
Washington,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2016,Male,Homicide,0,0,0,15,16,25,13,12,0,0,0,0,0,0,0,0,0,0,0
Washington,2016,Male,Suicide,0,0,0,23,42,36,29,33,20,33,38,40,44,32,30,22,13,12,0
Washington,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2017,Female,Suicide,0,0,0,0,0,0,0,0,10,0,0,12,10,0,0,0,0,0,0
Washington,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,2017,Male,Homicide,0,0,0,16,31,19,19,11,0,0,0,0,0,0,0,0,0,0,0
Washington,2017,Male,Suicide,0,0,0,27,49,49,31,39,29,43,35,38,58,30,33,36,16,28,0
West Virginia,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2009,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2009,Male,Suicide,0,0,0,0,11,13,14,16,0,20,0,0,15,0,10,10,0,0,0
West Virginia,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2010,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2010,Male,Suicide,0,0,0,0,0,13,14,12,14,28,15,17,13,0,0,14,0,0,0
West Virginia,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2011,Male,Suicide,0,0,0,0,16,0,10,14,12,16,21,24,0,0,11,0,0,0,0
West Virginia,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2012,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2012,Male,Suicide,0,0,0,0,15,0,10,11,15,16,20,22,0,0,13,0,0,0,0
West Virginia,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
